"","ID","title","description","streetaddress","lon","lat","geoAddress","city","state","amenityfeatures","type","Year","notes","dateadded","lastmodified","full.address","Status"
"2527",288,"Harborside","","401 E. River",-81.0864434,32.0804374,"401 e river st, savannah, ga 31401, usa","Savannah","GA","(M) - Mixed or partially straight,(PE) - Pretty elegant - jacket & tie may be required","Bars/Clubs",1975,"","12/17/2019 9:52am","12/17/2019 9:52am","401 E. River, Savannah, GA","Google Verified Location"
"2528",1581,"
  Bayshore Steam Baths
  ","(closes 10 p.m.)","403 E. Bay at Habersham",-81.086539,32.079521,"unclear_coded_by_hand","Savannah","GA","","Baths",1973,"","","","403 E. Bay at Habersham, Savannah, GA","Verified Location"
"2529",210,"Bayshore Steam Baths","Sun. from 1p.m., closes 11p.m. daily","403 E. Bay at Habersham",-81.0865392,32.0795205,"403 e bay st, savannah, ga 31401, usa","Savannah","GA","(*) - Very popular","Baths",1975,"","12/17/2019 9:52am","12/17/2019 9:52am","403 E. Bay at Habersham, Savannah, GA","Google Verified Location"
"2530",269,"Bayshore Steam Baths","(Sun from 1p.m., closes 11 p.m. daily)","403 E. Bay at Habersham",-81.0865392,32.0795205,"403 e bay st, savannah, ga 31401, usa","Savannah","GA","(*) - Very popular","Baths",1976,NA,"11/7/2019 2:14pm","11/7/2019 2:33pm","403 E. Bay at Habersham, Savannah, GA","Google Verified Location"
"2531",223,"Bayshore Steam Baths","at Habersham. (Sun. from 1pm, closes 11pm daily)","403 E. Bay",-81.0865392,32.0795205,"403 e bay st, savannah, ga 31401, usa","Savannah","GA","(*) - Very popular","Baths",1974,"","9/4/2019 9:50am","9/9/2019 7:37am","403 E. Bay, Savannah, GA","Google Verified Location"
"2532",124,"Lamp Post","","325 E. Bay St.",-81.0870918,32.0796496,"325 e bay st, savannah, ga 31401, usa","Savannah","GA","(M) - Mixed Crowds","Bars/Clubs",1970,NA,"9/6/2019 12:47pm","9/7/2019 1:47pm","325 E. Bay St., Savannah, GA","Google Verified Location"
"2533",111,"Lamp Post","","325 E. Bay St",-81.0870918,32.0796496,"325 e bay st, savannah, ga 31401, usa","Savannah","GA","(M) - Mixed Crowds","Bars/Clubs",1969,NA,"8/13/2019 11:41am","8/13/2019 12:05pm","325 E. Bay St, Savannah, GA","Google Verified Location"
"2534",94,"Port Royal","","207 E River St",-81.088285,32.080765,"207 e river st, savannah, ga 31401, usa","Savannah","GA","(M) - Mixed Crowds","Bars/Clubs",1968,NA,"8/18/2019 10:23pm","9/7/2019 11:23am","207 E River St, Savannah, GA","Google Verified Location"
"2535",65,"Port Royal","","207 E River St",-81.088285,32.080765,"207 e river st, savannah, ga 31401, usa","Savannah","GA","(M) - Mixed Crowds","Bars/Clubs",1965,NA,"8/14/2019 12:23am","9/7/2019 2:21pm","207 E River St, Savannah, GA","Google Verified Location"
"2536",164,"Port Royal","","207 E. River St.",-81.088285,32.080765,"207 e river st, savannah, ga 31401, usa","Savannah","GA","(M) - Mixed Crowds","Bars/Clubs",1966,NA,"8/12/2019 8:40am","9/7/2019 11:22am","207 E. River St., Savannah, GA","Google Verified Location"
"2537",109,"Blue Bull","","201 E. River",-81.0884949,32.0807933,"201 e river st, savannah, ga 31401, usa","Savannah","GA","(*) - Very popular","Bars/Clubs",1969,NA,"8/13/2019 11:41am","8/13/2019 12:05pm","201 E. River, Savannah, GA","Google Verified Location"
"2538",122,"Blue Ball","","201 E. River St.",-81.0884949,32.0807933,"201 e river st, savannah, ga 31401, usa","Savannah","GA","(*) - Very popular","Bars/Clubs",1970,NA,"9/6/2019 12:47pm","9/7/2019 1:47pm","201 E. River St., Savannah, GA","Google Verified Location"
"2539",3147,"Pancake House","","Broughton & Lincoln",-81.088716,32.077702,"unclear_coded_by_hand","Savannah","GA","(M) - Mixed Crowds - Some Straights,""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours","Restaurant",1980,"","","","Broughton & Lincoln, Savannah, GA","Verified Location"
"2540",2999,"Pancake House ","","Broughton & Lincoln ",-81.088716,32.077702,"unclear_coded_by_hand","Savannah","GA","(M) - Mixed - Some Straights,""(C) - Coffee, soft drinks, juices and snacks"",(AH) - After Hours","Restaurant",1978,"","","","Broughton & Lincoln , Savannah, GA","Verified Location"
"2541",158,"Sign of the White Hart","","301 E. President St.",-81.0889506,32.0770759,"301 e president st, savannah, ga 31401, usa","Savannah","GA","(M) - Mixed Crowds,(PE) - Pretty elegant - jacket & tie may be required","Restaurant",1972,NA,"9/12/2019 7:33am","10/28/2019 9:15am","301 E. President St., Savannah, GA","Google Verified Location"
"2542",140,"Sign of the White Hart","","301 E. President St.",-81.0889506,32.0770759,"301 e president st, savannah, ga 31401, usa","Savannah","GA","(M) - Mixed Crowds,(PE) - Pretty elegant - jacket & tie may be required","Restaurant",1971,"","8/30/2019 9:35am","8/30/2019 2:06pm","301 E. President St., Savannah, GA","Google Verified Location"
"2543",114,"Sign of the White Hart","","301 E. President St.",-81.0889506,32.0770759,"301 e president st, savannah, ga 31401, usa","Savannah","GA","(PE) - Pretty elegant - jacket & tie may be required","Restaurant",1969,NA,"8/13/2019 11:41am","8/13/2019 11:57am","301 E. President St., Savannah, GA","Google Verified Location"
"2544",127,"Sign of the White Hart","","301 E. President",-81.0889506,32.0770759,"301 e president st, savannah, ga 31401, usa","Savannah","GA","(M) - Mixed Crowds,(PE) - Pretty elegant - jacket & tie may be required","Restaurant",1970,NA,"9/6/2019 12:47pm","9/7/2019 1:47pm","301 E. President, Savannah, GA","Google Verified Location"
"2545",211,"Planters Tavern","best late - downstairs, below Pink House Restaurant","23 Abercorn St.",-81.0898016,32.0796581,"23 abercorn st, savannah, ga 31401, usa","Savannah","GA","(*) - Very popular","Bars/Clubs",1975,"location?","12/17/2019 9:52am","12/17/2019 9:52am","23 Abercorn St., Savannah, GA","Google Verified Location"
"2546",433,"Planters Tavern Bar","(Downstairs at Pink House)","23 Abercorn St.",-81.0898016,32.0796581,"23 abercorn st, savannah, ga 31401, usa","Savannah","GA","(M) - Mixed Crowds - Some Straights,(PE) - Pretty elegant - jacket & tie may be required,(OC) - Older/More Mature Crowd,(E) - Entertainment","Bars/Clubs",1980,"","9/22/2019 8:35pm","11/12/2019 11:46pm","23 Abercorn St., Savannah, GA","Google Verified Location"
"2547",227,"Planters Tavern","(downstairs below pink house restaurant)","23 Abercorn St",-81.0898016,32.0796581,"23 abercorn st, savannah, ga 31401, usa","Savannah","GA","(M) - Mixed Crowds,(*) - Very popular","Bars/Clubs",1974,"","9/4/2019 9:50am","9/9/2019 7:37am","23 Abercorn St, Savannah, GA","Google Verified Location"
"2548",273,"Planter's Tavern","(best late -downstairs) below Pink House","23 Abercorn St.",-81.0898016,32.0796581,"23 abercorn st, savannah, ga 31401, usa","Savannah","GA","(M) - Mixed or partially straight","Restaurant",1976,NA,"11/7/2019 2:14pm","11/7/2019 2:34pm","23 Abercorn St., Savannah, GA","Google Verified Location"
"2549",153,"Colonial Lounge","","115 Albecorn",-81.0899202,32.0778447,"115 abercorn st, savannah, ga 31401, usa","Savannah","GA","(RT) - 'Raunchy types' - downtown type places - often hustlers,(*) - Very popular","Bars/Clubs",1972,NA,"9/12/2019 7:33am","10/28/2019 9:27am","115 Albecorn, Savannah, GA","Google Verified Location"
"2550",135,"Colonial Lounge","","115 Albecorn",-81.0899202,32.0778447,"115 abercorn st, savannah, ga 31401, usa","Savannah","GA","(*) - Very popular,(RT) - 'Raunchy Types' - usually downtow-type establishments  - can mean 'rent or commecial'","Bars/Clubs",1971,"","8/30/2019 9:35am","8/31/2019 12:02pm","115 Albecorn, Savannah, GA","Google Verified Location"
"2551",110,"Colonial Lounge","","115 Albecorn",-81.0899202,32.0778447,"115 abercorn st, savannah, ga 31401, usa","Savannah","GA","(M) - Mixed Crowds,(RT) - 'Raunchy types' - downtown type places - often hustlers","Bars/Clubs",1969,NA,"8/13/2019 11:41am","8/13/2019 12:05pm","115 Albecorn, Savannah, GA","Google Verified Location"
"2552",161,"Colonial Gardens","","115 Abercorn",-81.0899202,32.0778447,"115 abercorn st, savannah, ga 31401, usa","Savannah","GA","(M) - Mixed Crowds","Bars/Clubs",1966,NA,"8/12/2019 8:40am","9/7/2019 11:22am","115 Abercorn, Savannah, GA","Google Verified Location"
"2553",123,"Colonial Lounge","","115 Albecorn",-81.0899202,32.0778447,"115 abercorn st, savannah, ga 31401, usa","Savannah","GA","(M) - Mixed Crowds,(RT) - 'Raunchy types' - downtown type places - often hustlers","Bars/Clubs",1970,NA,"9/6/2019 12:47pm","9/7/2019 1:47pm","115 Albecorn, Savannah, GA","Google Verified Location"
"2554",62,"Colonial Gardens","","115 Abercorn",-81.0899202,32.0778447,"115 abercorn st, savannah, ga 31401, usa","Savannah","GA","(M) - Mixed Crowds","Bars/Clubs",1965,NA,"8/14/2019 12:23am","9/7/2019 2:21pm","115 Abercorn, Savannah, GA","Google Verified Location"
"2555",92,"Colonial Gardens","","115 Abercorn",-81.0899202,32.0778447,"115 abercorn st, savannah, ga 31401, usa","Savannah","GA","(M) - Mixed Crowds","Bars/Clubs",1968,NA,"8/18/2019 10:23pm","9/7/2019 11:23am","115 Abercorn, Savannah, GA","Google Verified Location"
"2556",308,"Harborside","","41 E. River",-81.089954,32.0811735,"41 e river st, savannah, ga 31401, usa","Savannah","GA","(M) - Mixed - Some Straights,(PE) - Pretty elegant - jacket & tie may be required","Bars/Clubs",1977,NA,"11/7/2019 6:09pm","11/10/2019 2:21pm","41 E. River, Savannah, GA","Google Verified Location"
"2557",429,"Dr. Feelgood's","(Disco) (Cruisy)","9 Drayton St.",-81.0904051,32.080229,"9 drayton st, savannah, ga 31401, usa","Savannah","GA","(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular","Bars/Clubs,Cruising Areas",1980,"","9/22/2019 8:35pm","11/12/2019 11:43pm","9 Drayton St., Savannah, GA","Google Verified Location"
"2558",355,"Dr. Feelgood's","(Disco)","9 Drayton St.",-81.0904051,32.080229,"9 drayton st, savannah, ga 31401, usa","Savannah","GA","(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular","Bars/Clubs",1979,"","10/24/2019 12:26pm","10/28/2019 10:06am","9 Drayton St., Savannah, GA","Google Verified Location"
"2559",352,"Dr. Feelgood's","(Disco)","9 Drayton St.",-81.0904051,32.080229,"9 drayton st, savannah, ga 31401, usa","Savannah","GA","(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular","Bars/Clubs",1978,"","12/4/2019 7:03am","12/18/2019 1:18pm","9 Drayton St., Savannah, GA","Google Verified Location"
"2560",157,"Rio Lounge","","116 Drayton",-81.0910518,32.0781025,"116 drayton st, savannah, ga 31401, usa","Savannah","GA","(M) - Mixed Crowds,(RT) - 'Raunchy types' - downtown type places - often hustlers","Bars/Clubs",1972,NA,"9/12/2019 7:33am","10/28/2019 9:27am","116 Drayton, Savannah, GA","Google Verified Location"
"2561",139,"Rio Lounge","","116 Drayton",-81.0910518,32.0781025,"116 drayton st, savannah, ga 31401, usa","Savannah","GA","(M) - Mixed Crowds,(RT) - 'Raunchy Types' - usually downtow-type establishments  - can mean 'rent or commecial'","Bars/Clubs",1971,"","8/30/2019 9:35am","8/31/2019 12:02pm","116 Drayton, Savannah, GA","Google Verified Location"
"2562",126,"Rio Lounge","","116 Drayton",-81.0910518,32.0781025,"116 drayton st, savannah, ga 31401, usa","Savannah","GA","(RT) - 'Raunchy types' - downtown type places - often hustlers,(M) - Mixed Crowds","Bars/Clubs",1970,NA,"9/6/2019 12:47pm","9/7/2019 1:47pm","116 Drayton, Savannah, GA","Google Verified Location"
"2563",113,"Rio Lounge","","116 Drayton",-81.0910518,32.0781025,"116 drayton st, savannah, ga 31401, usa","Savannah","GA","(M) - Mixed Crowds,(RT) - 'Raunchy types' - downtown type places - often hustlers","Bars/Clubs",1969,NA,"8/13/2019 11:41am","8/13/2019 12:05pm","116 Drayton, Savannah, GA","Google Verified Location"
"2564",261,"Purple Tree","Manager Hotel
","",-81.091153,32.07949,"unclear_coded_by_hand","Savannah","GA","(M) - Mixed Crowds","Bars/Clubs",1969,"","8/13/2019 1:41pm","9/7/2019 1:33pm",", Savannah, GA","Verified Location"
"2565",1692,"Purple Tree","Manger Hotel","Congress and Bull",-81.091153,32.07949,"unclear_coded_by_hand","Savannah","GA","(M) - Mixed Crowds","Bars/Clubs",1970,"","","","Congress and Bull, Savannah, GA","Verified Location"
"2566",1582,"
  Holiday Inn Bar
  ","","Hwy. 17-A",-81.091203,32.080899,"unclear_coded_by_hand","Savannah","GA","(M) - Mixed Crowds","Bars/Clubs,Hotels",1973,"","","","Hwy. 17-A, Savannah, GA","Location could not be verified. General city or location coordinates used."
"2567",2839,"Bulls Street Squares - by foot or auto  ","","",-81.091203,32.080899,"unclear_coded_by_hand","Savannah","GA","Cruisy Area","Cruising Areas",1978,"","","",", Savannah, GA","Verified Location"
"2568",2292,"Bull Street Squares - by foot or auto ","","",-81.091203,32.080899,"unclear_coded_by_hand","Savannah","GA","Cruisy Area","Cruising Areas",1977,"","","",", Savannah, GA","Verified Location"
"2569",3148,"Topiary Club","","Hwy. 17 S. ",-81.091203,32.080899,"unclear_coded_by_hand","Savannah","GA","""(L) - Ladies/Ms, but seldom exclusively unless noted"",(D) - Dancing","Bars/Clubs",1980,"","","","Hwy. 17 S. , Savannah, GA","Location could not be verified. General city or location coordinates used."
"2570",2066,"Bull St. Squares","","",-81.091203,32.080899,"unclear_coded_by_hand","Savannah","GA","Cruisy Area","Cruising Areas",1976,"","","",", Savannah, GA","Verified Location"
"2571",1987,"Old Town Saloon","(Looks Promising)","On Montgomery - opposite Greyhound Bus Depot",-81.091203,32.080899,"unclear_coded_by_hand","Savannah","GA","","Bars/Clubs",1976,"","","","On Montgomery - opposite Greyhound Bus Depot, Savannah, GA","Location could not be verified. General city or location coordinates used."
"2572",3149,"Bull St. Squares","by foot or car
","",-81.091203,32.080899,"unclear_coded_by_hand","Savannah","GA","Cruisy Area","Cruising Areas",1980,"","","",", Savannah, GA","Verified Location"
"2573",1174,"Bull St. Squares - by foot or car","","",-81.091203,32.080899,"unclear_coded_by_hand","Savannah","GA","Cruisy Area","Cruising Areas",1979,"","","",", Savannah, GA","Verified Location"
"2574",69,"Bull Street squares","by foot or car","",-81.091203,32.080899,"unclear_coded_by_hand","Savannah","GA","Cruisy Area","Cruising Areas",1974,"","9/5/2019 2:12pm","9/7/2019 1:18pm",", Savannah, GA","Verified Location"
"2575",2595,"Bull St. Squares","by foot or car","",-81.091203,32.080899,"unclear_coded_by_hand","Savannah","GA","Cruisy Area","Cruising Areas",1975,"","","",", Savannah, GA","Verified Location"
"2576",155,"Johnnie Ganem's","(after hours)","501 Habersham",-81.0912834,32.0689116,"501 habersham st, savannah, ga 31401, usa","Savannah","GA","(M) - Mixed Crowds,""(C) - Coffee, soft drinks and sometimes snacks""","Restaurant",1972,NA,"9/12/2019 7:33am","10/28/2019 9:15am","501 Habersham, Savannah, GA","Google Verified Location"
"2577",137,"Johnnie Ganem's","(after hours)","501 Habersham",-81.0912834,32.0689116,"501 habersham st, savannah, ga 31401, usa","Savannah","GA","(M) - Mixed Crowds,""(C) - Coffee, soft drinks and sometimes food -- usually open late after bars have closed""","Restaurant",1971,"","8/30/2019 9:35am","8/30/2019 2:06pm","501 Habersham, Savannah, GA","Google Verified Location"
"2578",304,"Johnnie Ganem's","","501 Habersham",-81.0912834,32.0689116,"501 habersham st, savannah, ga 31401, usa","Savannah","GA","(M) - Mixed or partially straight,""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours","Restaurant",1975,"","12/17/2019 9:52am","12/17/2019 9:52am","501 Habersham, Savannah, GA","Google Verified Location"
"2579",225,"Johnnie Ganem's","(after hours)","501 Habersham",-81.0912834,32.0689116,"501 habersham st, savannah, ga 31401, usa","Savannah","GA","(M) - Mixed Crowds,""(C) - Coffee, soft drinks and sometimes snacks""","Restaurant",1974,"","9/4/2019 9:50am","9/9/2019 7:37am","501 Habersham, Savannah, GA","Google Verified Location"
"2580",356,"Johnnie Ganem's","","501 Habersham",-81.0912834,32.0689116,"501 habersham st, savannah, ga 31401, usa","Savannah","GA","(M) - Mixed - Some Straights,""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours","Restaurant",1979,"","10/24/2019 12:26pm","10/28/2019 9:54am","501 Habersham, Savannah, GA","Google Verified Location"
"2581",222,"Johnnie Ganem","(after hours)","501 Habersham",-81.0912834,32.0689116,"501 habersham st, savannah, ga 31401, usa","Savannah","GA","(M) - Mixed Crowds,""(C) - Coffee, soft drinks and sometimes snacks""","Restaurant",1973,NA,"10/1/2019 2:44pm","10/28/2019 9:35am","501 Habersham, Savannah, GA","Google Verified Location"
"2582",309,"Johnnie Ganem's","","501 Habersham",-81.0912834,32.0689116,"501 habersham st, savannah, ga 31401, usa","Savannah","GA","(M) - Mixed - Some Straights,""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours","Bars/Clubs",1977,NA,"11/7/2019 6:09pm","11/10/2019 2:21pm","501 Habersham, Savannah, GA","Google Verified Location"
"2583",353,"Johnnie Ganem's","","501 Habersham",-81.0912834,32.0689116,"501 habersham st, savannah, ga 31401, usa","Savannah","GA","(M) - Mixed - Some Straights","Restaurant",1978,"","12/4/2019 7:03am","12/16/2019 1:17pm","501 Habersham, Savannah, GA","Google Verified Location"
"2584",430,"Johnnie Ganem's","","501 Habersham",-81.0912834,32.0689116,"501 habersham st, savannah, ga 31401, usa","Savannah","GA","(M) - Mixed Crowds - Some Straights,""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours","Bars/Clubs,Restaurant",1980,"","9/22/2019 8:35pm","11/12/2019 11:44pm","501 Habersham, Savannah, GA","Google Verified Location"
"2585",271,"Johnnie Ganem's","","501 Habersham",-81.0912834,32.0689116,"501 habersham st, savannah, ga 31401, usa","Savannah","GA","(M) - Mixed or partially straight,""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours","Restaurant",1976,NA,"11/7/2019 2:14pm","11/7/2019 2:33pm","501 Habersham, Savannah, GA","Google Verified Location"
"2586",226,"Office Lounge","Drayton Arms, Liberty at Drayton","102 E Liberty St",-81.0920649,32.0746007,"102 e liberty st, savannah, ga 31401, usa","Savannah","GA","(M) - Mixed Crowds","Bars/Clubs",1974,"address looked up by MR 9/5/19","9/4/2019 9:50am","9/9/2019 7:37am","102 E Liberty St, Savannah, GA","Google Verified Location"
"2587",2560,"Office Lounge","Drayton Arms","Liberty at Drayton",-81.092065,32.074601,"unclear_coded_by_hand","Savannah","GA","(M) - Mixed or partially straight","Bars/Clubs",1975,"","","","Liberty at Drayton, Savannah, GA","Verified Location"
